sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid
Male,22,25 - 45,Hispanic,0,7,0,0,3,-152.89852905273438,40.743621826171875,90.50759887695312,409.1413269042969,M,0
Male,38,Less than 25,Caucasian,0,9,0,0,6,543.2092895507812,37.28645706176758,93.259521484375,387.67437744140625,F,1
Male,33,25 - 45,African-American,0,4,0,0,3,27.580047607421875,39.67802429199219,94.82907104492188,383.82708740234375,F,0
Male,35,25 - 45,Caucasian,0,2,0,0,2,-48.32867431640625,30.32522964477539,64.04913330078125,335.95269775390625,M,1
Male,31,25 - 45,African-American,0,3,0,0,2,-19.02069091796875,34.9658088684082,60.59747314453125,334.8125915527344,F,0
Male,33,25 - 45,African-American,0,4,0,0,2,-108.39459228515625,31.21695327758789,49.642364501953125,316.45977783203125,F,0
Male,29,25 - 45,Caucasian,0,3,0,0,2,-128.53314208984375,28.261917114257812,19.647430419921875,302.0616760253906,M,1
Male,29,25 - 45,African-American,0,3,0,0,1,-73.40597534179688,28.054851531982422,34.09918212890625,284.7637939453125,F,0
Male,34,25 - 45,African-American,0,3,0,0,2,-52.51519775390625,34.97622299194336,130.52896118164062,337.6523132324219,F,0
Male,37,25 - 45,Caucasian,0,4,0,0,3,83.24951171875,31.976150512695312,58.4254150390625,358.0845642089844,M,1
Male,36,25 - 45,African-American,0,4,0,0,4,-25.51446533203125,36.0062370300293,136.14865112304688,403.138916015625,F,0
Male,33,25 - 45,African-American,0,4,0,0,2,-91.37039184570312,30.144559860229492,42.707000732421875,334.9385681152344,F,0
Male,41,25 - 45,Caucasian,0,3,0,0,2,-71.21914672851562,29.623517990112305,15.754852294921875,341.08331298828125,F,1
Male,32,25 - 45,African-American,0,4,0,0,3,-34.04339599609375,26.74675941467285,33.23480224609375,297.1885070800781,F,0
Male,31,25 - 45,African-American,0,4,0,0,4,-28.9556884765625,36.96796417236328,77.92593383789062,405.1979675292969,F,0
Male,33,25 - 45,Caucasian,0,3,0,0,2,24.6778564453125,32.66934585571289,49.212982177734375,349.9984130859375,F,0
Male,65,25 - 45,Hispanic,2,9,3,2,23,841.3392333984375,202.03240966796875,2126.56298828125,2126.415771484375,M,0
Male,31,25 - 45,Caucasian,0,5,0,0,1,-165.99156188964844,31.574199676513672,27.38568115234375,337.1904602050781,M,1
Male,32,25 - 45,African-American,0,3,0,0,3,-28.70391845703125,35.642730712890625,79.30166625976562,378.36199951171875,F,0
Male,34,25 - 45,African-American,0,3,0,0,2,43.2967529296875,33.5010986328125,84.11468505859375,373.1343994140625,F,0
Male,29,25 - 45,African-American,0,4,0,0,2,-102.26791381835938,33.675933837890625,76.78741455078125,341.8048400878906,F,0
Male,37,25 - 45,African-American,0,2,0,0,2,44.34808349609375,30.29639434814453,71.24636840820312,321.1573181152344,F,0
