sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid
Female,33,25 - 45,African-American,0,3,0,0,0,-40.219823381692734,-6.1734583498389775,-0.125941905604729,51.81349416840125,F,0
Male,25,25 - 45,African-American,0,2,0,0,0,-1.7313340928087477,-0.32633805664153615,0.6084948290280353,1.7296072271213745,F,0
Male,33,25 - 45,African-American,0,3,0,0,3,-0.49582488475047926,2.140148495172041,0.20668039658764406,0.0634551440374036,M,1
Male,46,Greater than 45,Caucasian,0,2,0,0,0,-1.1349901896858605,-0.18478820296323595,-0.2884142952236963,1.4919395560810478,M,0
Male,31,25 - 45,African-American,0,8,0,0,8,-0.08540337775109985,-0.9893293442140141,0.6931646853119559,1.6976403158720468,F,1
Male,22,Less than 25,Caucasian,0,2,0,0,0,-1.0891530032303534,0.5814014405936013,-0.5029881787101195,1.4813189462375829,M,0
Male,19,Less than 25,Caucasian,0,3,0,0,4,0.1970463904099614,45.94768106328883,0.8104385129557719,0.41112963295265836,F,1
Female,29,25 - 45,African-American,0,3,0,0,9,-0.9924431114488683,0.5701538560260611,0.6405130413983886,0.3514978263978785,F,0
Male,20,25 - 45,Caucasian,0,3,0,0,4,-0.9906815695118485,-0.6039908308669477,-0.298032327753648,0.04664217117791081,F,1
Male,47,Greater than 45,African-American,0,1,0,0,5,0.0990128531381731,-0.7757990639790839,0.1504414463321368,0.07583925705019534,F,0
Male,33,25 - 45,African-American,0,1,0,0,3,0.19521335576789978,-0.8314955424028536,-0.23568497015613782,0.061265541394267764,M,1
Male,56,Greater than 45,African-American,0,8,0,0,5,-1.674320881078586,1.1452023621945173,-0.5506924965070857,0.9879499311444092,F,0
Male,27,25 - 45,Caucasian,0,3,0,0,3,-27.416028087673247,-0.5140491769174127,0.47785911120708985,40.9112976641913,F,0
Male,35,25 - 45,Hispanic,0,1,0,0,1,20.526668608276335,1.9871166439272756,0.8069569663953059,-63.905911103595685,M,0
Male,20,25 - 45,African-American,0,4,0,0,6,-64.2827966377761,-10.370457235145395,625.3300099314158,-14.341585435582903,M,1
Male,51,25 - 45,African-American,0,2,0,0,4,-0.4779134803566063,1.9293793003295185,0.6829091470059464,1.323175710141869,F,0
Male,21,Less than 25,African-American,0,8,0,0,3,-1.6926403134687131,-0.24848295207782045,-0.28957670771952915,1.6643097432687022,F,1
Male,68,Greater than 45,Caucasian,0,3,0,0,8,-1.3445386462315951,20.628943480145292,-0.5083526497781904,1.6787018008825647,M,1
Female,25,Less than 25,African-American,0,5,0,0,0,-0.3402577164595737,1.384679538722381,-0.053882025763790975,0.3022373862705805,F,1
