sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid
Male,63,Greater than 45,African-American,0,4,0,0,0,-0.1646728515625,10.924524307250977,-53.43235778808594,1.4469486474990845,F,1
Female,25,Less than 25,African-American,0,6,0,0,5,-11.46893310546875,-0.3689733147621155,30.935333251953125,0.00022661685943603516,M,1
Male,22,Less than 25,Caucasian,0,2,0,0,0,-3.715576171875,2.2614307403564453,-6.04229736328125,0.8781403303146362,F,0
Male,23,25 - 45,Caucasian,0,7,0,0,6,-3.05291748046875,2.6966476440429688,28.224884033203125,1.6685799360275269,F,0
Female,34,25 - 45,African-American,0,3,0,0,0,-2.072174072265625,5.5212082862854,-10.444305419921875,0.004758954048156738,F,0
Male,52,Greater than 45,Caucasian,0,1,0,0,0,-2.02752685546875,-0.5295963287353516,18.24652099609375,0.1114954948425293,F,0
Female,27,Less than 25,Caucasian,0,3,0,0,1,-6.778289794921875,-0.11215263605117798,52.12200927734375,0.0,F,0
Male,48,Greater than 45,Caucasian,0,3,0,0,4,-1.4478759765625,-0.42820507287979126,-15.15155029296875,8.692795753479004,F,0
Male,36,25 - 45,Caucasian,0,5,0,0,5,-1.087310791015625,10.235811233520508,-19.876007080078125,0.03852486610412598,F,1
Male,25,25 - 45,Caucasian,0,3,0,0,0,-0.07733154296875,1.1728315353393555,-32.056793212890625,1.8102154731750488,F,1
Male,35,25 - 45,African-American,0,6,0,0,0,-3.103179931640625,1.5230283737182617,-28.12017822265625,1.4523874521255493,F,0
Male,31,25 - 45,African-American,0,7,0,0,24,-7.472991943359375,84.56895446777344,1.39849853515625,0.7752562761306763,F,1
Male,41,25 - 45,Caucasian,0,4,0,0,0,0.01251220703125,16.39478302001953,-56.684295654296875,1.520825743675232,M,0
Male,27,25 - 45,African-American,0,6,0,0,2,-4.117340087890625,-0.8538434505462646,-15.900299072265625,0.3820760250091553,M,1
Male,47,Greater than 45,African-American,0,8,0,0,14,-41.64886474609375,35.95725631713867,-50.9583740234375,7.478129863739014,F,1
Male,58,Greater than 45,Caucasian,0,1,0,0,0,-0.74163818359375,-0.6731111407279968,-19.761077880859375,1.5629764795303345,M,0
Male,28,25 - 45,Hispanic,0,6,0,0,5,-3.5682373046875,3.3323464393615723,23.738067626953125,0.07840943336486816,F,0
Male,52,Greater than 45,African-American,0,4,0,0,0,1.071380615234375,1.2526578903198242,-51.8896484375,0.9114530086517334,M,0
Male,36,25 - 45,Caucasian,0,2,0,0,1,-22.7559814453125,9.479132652282715,-23.743377685546875,12.001175880432129,F,0
Male,21,Less than 25,African-American,0,2,0,0,0,-3.350189208984375,-0.3752451539039612,-25.622894287109375,0.24338650703430176,F,1
Male,24,Less than 25,African-American,0,8,0,0,3,-5.341888427734375,15.208637237548828,-8.1900634765625,0.7759361267089844,F,0
Male,48,Greater than 45,Other,0,1,0,0,0,-8.05517578125,-0.40349525213241577,22.508392333984375,0.00022661685943603516,F,0
Male,59,Greater than 45,Other,0,1,0,0,0,-16.104278564453125,-0.17494261264801025,49.84539794921875,0.026967406272888184,F,0
Female,29,25 - 45,Caucasian,0,2,0,0,0,-8.019012451171875,-0.6080209016799927,49.26409912109375,0.0,M,0
Male,29,25 - 45,African-American,0,6,0,0,6,-2.46612548828125,-0.9871867895126343,-13.598724365234375,0.35737478733062744,F,1
Male,24,25 - 45,African-American,0,8,0,0,5,-1.945037841796875,-0.9263736009597778,9.4285888671875,0.47997450828552246,F,1
Male,29,25 - 45,African-American,0,4,0,0,8,-4.14178466796875,0.2742196321487427,-38.967193603515625,4.051455974578857,F,1
Male,22,Less than 25,Caucasian,0,9,2,0,1,-2.606292724609375,3.917996883392334,70.81158447265625,1.5113078355789185,F,1
Female,52,Greater than 45,Caucasian,0,1,0,0,2,-2.84332275390625,0.9633638858795166,-7.365478515625,0.0036258697509765625,M,0
Male,34,25 - 45,Hispanic,0,2,0,0,0,-1.0440673828125,-0.823670506477356,23.823089599609375,0.05574774742126465,F,1
Male,25,25 - 45,Caucasian,0,2,0,0,0,-1.69488525390625,-0.8313440084457397,3.355499267578125,1.1883788108825684,F,0
Male,57,Greater than 45,Caucasian,0,2,0,0,0,-0.350494384765625,-0.9973942041397095,-35.604095458984375,2.0420444011688232,F,0
Male,40,25 - 45,Caucasian,0,3,0,0,2,-2.520660400390625,-0.6472691297531128,-43.852020263671875,0.013370394706726074,M,1
Female,35,25 - 45,African-American,0,3,0,0,4,-8.54681396484375,-0.03302717208862305,19.866241455078125,0.012690544128417969,M,1
Male,34,25 - 45,Other,0,1,0,0,8,-5.5714111328125,0.8742825984954834,30.548370361328125,0.019035816192626953,F,1
Female,33,25 - 45,African-American,0,2,0,0,1,-1.992340087890625,32.10431671142578,-4.592864990234375,0.7054582834243774,F,0
Male,41,25 - 45,Caucasian,0,4,0,0,4,-1.886077880859375,-0.4979317784309387,-59.272979736328125,6.552399635314941,F,0
Male,27,25 - 45,African-American,0,6,0,0,0,-3.258941650390625,0.1597275733947754,-18.464508056640625,1.476635456085205,F,0
Male,24,Less than 25,Caucasian,0,9,0,0,3,-3.058074951171875,11.416277885437012,53.075408935546875,3.5225324630737305,M,1
Male,31,25 - 45,African-American,0,7,0,0,20,-3.645843505859375,0.4031240940093994,-10.87579345703125,0.741037130355835,F,0
Male,30,25 - 45,Caucasian,0,6,0,0,1,-0.588592529296875,5.0130839347839355,-10.923126220703125,1.4512543678283691,F,1
