sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid
Male,60,Greater than 45,Caucasian,0,1,0,0,0,-3.573211669921875,-0.47994303703308105,-65.36442565917969,0.2016890048980713,M,0
Male,30,Less than 25,African-American,0,9,2,3,15,-3.579803466796875,3.1092209815979004,23.1318359375,0.8627303838729858,F,1
Male,35,25 - 45,Caucasian,0,1,0,0,0,-3.358856201171875,-0.892283022403717,-60.44471740722656,0.3721048831939697,F,0
Female,38,25 - 45,African-American,0,2,0,0,1,-4.241180419921875,3.5623908042907715,-0.737030029296875,1.4419630765914917,F,1
Male,28,25 - 45,Caucasian,0,6,0,0,3,0.40948486328125,-0.30566221475601196,24.346435546875,1.9047147035598755,F,1
Male,41,Greater than 45,Other,0,8,0,0,2,1.04180908203125,2.069826126098633,16.62701416015625,1.727500319480896,M,1
Female,33,25 - 45,Caucasian,0,5,0,0,0,-3.326263427734375,0.19996428489685059,-28.291900634765625,0.7591664791107178,F,0
Male,68,Greater than 45,African-American,0,1,0,0,1,6.023223876953125,-0.976853609085083,-42.35736083984375,0.041470885276794434,F,1
Female,45,Greater than 45,Caucasian,0,1,0,0,1,-0.074737548828125,-0.5741459131240845,5.56829833984375,1.8682293891906738,F,0
Male,22,Less than 25,Caucasian,0,4,0,0,0,-3.201995849609375,-0.832907497882843,30.279388427734375,0.9880495071411133,M,1
Male,53,Greater than 45,Caucasian,0,1,0,0,0,-1.82269287109375,-0.9690003395080566,-36.42205810546875,0.3743710517883301,M,0
Male,34,25 - 45,Caucasian,0,6,0,0,0,-2.412078857421875,40.88486862182617,-9.613128662109375,1.901315450668335,F,1
Male,24,25 - 45,African-American,0,4,0,0,1,0.893768310546875,-0.16712528467178345,47.644622802734375,1.84330153465271,F,1
Male,29,25 - 45,African-American,0,6,0,0,4,0.403839111328125,6.394049644470215,36.376739501953125,3.1304852962493896,F,1
Male,33,25 - 45,African-American,0,2,0,0,0,0.0386962890625,-0.9124642610549927,-5.9534912109375,1.0417577028274536,F,0
