sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid
Male,22,Less than 25,African-American,0,6,0,0,1,-25.68365478515625,9.311447143554688,-12.9639892578125,8.353096961975098,M,0
Male,37,25 - 45,African-American,0,1,0,0,0,-5.167938232421875,-0.8699812889099121,-2.721343994140625,14.722617149353027,M,0
Male,29,25 - 45,Hispanic,0,8,1,0,8,-42.074066162109375,11.112678527832031,-50.89312744140625,9.730701446533203,F,1
Male,25,25 - 45,Other,0,2,0,0,0,-80.56564331054688,-0.96012282371521,109.52175903320312,0.2508648633956909,M,0
Male,27,25 - 45,Other,0,2,0,0,0,-19.26763916015625,-0.6936876773834229,140.67361450195312,11.887866973876953,M,0
Male,23,Less than 25,African-American,0,9,0,0,5,-22.04461669921875,3.3078346252441406,-7.9361572265625,16.119937896728516,F,0
Male,32,25 - 45,African-American,0,2,0,0,0,-10.9144287109375,-0.9844552278518677,-27.78125,4.16272497177124,M,1
Female,21,Less than 25,Caucasian,0,7,0,1,5,18.498016357421875,-0.037645697593688965,4.39605712890625,0.322249174118042,F,1
Male,53,Greater than 45,Other,0,1,0,0,0,-39.95257568359375,-0.5619797110557556,219.0068359375,2.429785966873169,M,0
Male,27,25 - 45,Caucasian,0,2,0,0,1,-9.47686767578125,1.8962819576263428,61.614715576171875,3.2558043003082275,F,0
Male,38,25 - 45,African-American,0,3,0,0,6,-11.90350341796875,8.669673919677734,64.9620361328125,4.988743305206299,F,1
Male,51,Greater than 45,Caucasian,0,3,0,0,1,27.341705322265625,8.095867156982422,130.7696533203125,2.8068764209747314,F,0
Male,32,25 - 45,African-American,0,3,0,0,2,-2.5675048828125,0.06496763229370117,57.210113525390625,23.022233963012695,M,1
Male,25,25 - 45,African-American,0,7,0,0,7,174.11614990234375,25.93445587158203,103.89523315429688,34.406105041503906,F,1
Male,31,25 - 45,Hispanic,0,6,0,0,1,-17.308746337890625,18.4310359954834,-9.722412109375,14.795814514160156,F,1
Male,28,25 - 45,African-American,0,9,0,0,13,-29.006134033203125,2.690753221511841,-84.82562255859375,26.528223037719727,F,1
Male,36,25 - 45,Caucasian,0,7,0,0,7,-5.187530517578125,53.31877517700195,27.972381591796875,1.185659408569336,F,1
Male,28,Less than 25,Hispanic,0,2,0,0,0,-30.62567138671875,64.71826171875,89.69384765625,7.049597263336182,M,1
Male,57,Greater than 45,Caucasian,0,6,0,0,24,-38.9444580078125,51.06049346923828,219.60552978515625,16.212623596191406,F,1
