sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid
Female,39,25 - 45,African-American,0,0,0,0,0,-1.0113641514771126,0.04068172319988983,-0.005117041116434268,0.995169399435148,F,0
Male,23,Less than 25,African-American,0,2,0,0,0,-1.0332465096184091,0.06341878246889338,-0.006088340087677696,0.9850143107014203,F,1
Male,23,Less than 25,Other,0,3,0,0,0,-1.0354303907921742,0.11207179475958268,0.0018350563204816983,0.9881869365559187,M,0
Male,23,Less than 25,African-American,0,6,0,0,2,-1.0083719909898126,0.959835189583743,-0.003923846802778408,0.9829620255493291,F,1
Male,22,Less than 25,African-American,0,6,0,0,0,-1.037003548170277,0.8004129172766234,-0.0016510734687192885,0.9867006900796604,M,0
Male,23,Less than 25,African-American,0,8,0,0,1,-1.0043318717833123,20.48825050504543,0.00029444107387160967,0.985753920730277,F,1
Male,37,Greater than 45,African-American,0,9,0,0,14,-0.9850559836322259,13.740163027522671,0.010039086567922989,0.9968117517808454,F,1
Male,21,Less than 25,African-American,0,6,1,0,0,-0.9924713700698327,0.623705575059725,0.004465910913310958,0.989925653993623,F,0
Female,31,25 - 45,African-American,0,3,0,0,0,-331.7072173828877,32.08406551460048,0.11461351653716861,179.2130480134781,F,1
Male,26,25 - 45,Caucasian,0,6,0,0,0,-0.48093826937399486,1.346875444160951,0.011761435471888806,0.45110676564135166,F,0
Male,28,25 - 45,African-American,0,6,0,0,2,-1.0006788220433502,33.71327224414469,0.0031501177715871076,0.9863404742126088,F,0
Male,29,25 - 45,African-American,0,5,0,0,20,5.6257036241348075,0.1216968705496258,707.3745428321823,268.14129572714324,F,1
Male,23,Less than 25,African-American,0,9,1,0,2,-1.000468826769503,31.72657156784515,-0.004078518069621451,0.9840094874340891,F,0
Male,42,25 - 45,Hispanic,0,6,0,0,7,0.0922445491076127,40.656478101976305,0.010371629791635528,0.009802732720610718,F,0
Male,28,25 - 45,African-American,0,0,0,0,3,-1.004513910266019,24.69391530437359,-0.004920968355431016,0.9830947035356983,F,1
Male,28,25 - 45,Caucasian,0,3,0,0,2,-13.056264675961138,11.002587242375114,-0.019656363771813984,15.750697281276047,F,0
Female,52,Greater than 45,Hispanic,0,0,0,0,0,-1.0151153838418276,0.057785321725444594,0.005166779064451843,0.9872935498212955,M,0
Male,29,25 - 45,African-American,0,3,0,0,0,-1.0344820372135795,1.278052075466039,-0.003622695139070986,0.9921751849228094,F,0
Male,26,25 - 45,African-American,0,2,0,0,3,-1.0077179820689264,0.9256503669488985,-0.0032563721984736616,0.98523074126119,F,1
Female,37,25 - 45,Caucasian,0,1,0,0,0,-1.0130760476972303,-0.016364740796666277,0.01911311728543215,0.9884950673924289,M,0
Male,24,25 - 45,Caucasian,0,1,0,0,0,-1.0266445554854353,0.051913632202600035,-0.00870206092519174,1.0036687447540407,F,0
Male,46,Greater than 45,Hispanic,0,0,0,0,2,-14.657629164158148,25.824300373642508,0.006871384470920436,32.98121102760716,F,0
Female,24,Less than 25,African-American,0,1,0,0,0,-1.0385598966365726,0.052765778512953276,-0.0034289597230988678,0.9854398923734925,M,0
Male,49,Greater than 45,Caucasian,0,2,0,0,6,-0.995749078841305,0.7555284473421783,0.008575827279473813,0.9948835156800686,M,0
Male,22,Less than 25,African-American,0,7,0,0,2,-1.0278472781231924,1.6114016687691337,-0.004172174468782125,0.9850770748500822,F,1
Female,43,25 - 45,African-American,0,8,0,0,9,-0.9820837528823279,0.6051447737290974,0.003634039654359697,0.9818873403476593,F,0
Male,22,Less than 25,African-American,0,5,1,0,3,-1.0016483536895848,34.33138750569765,-0.014247513635260556,0.9843921125805989,F,1
Male,48,Greater than 45,Hispanic,0,0,0,0,0,-1.008654955520702,0.09943622087710668,0.0103369557862171,0.9887012665006336,M,0
Male,23,Less than 25,African-American,0,10,0,0,2,-1.0152284883675633,0.4562807138732111,-0.01858011800867254,0.980286601527858,F,1
Female,24,Less than 25,African-American,0,1,0,0,0,-1.041587010370532,0.3708710201348829,-0.006563908502556393,0.9826149477224925,M,0
Male,46,Greater than 45,Caucasian,0,0,0,0,0,-1.0189012791438445,0.5405565471962882,-0.0013126868824288873,0.9876674162743286,F,1
Male,28,25 - 45,Caucasian,0,2,0,0,2,-1.0113145085769564,4.878481340704655,-0.0017027084691680072,0.9897986853778163,F,1
Male,25,25 - 45,African-American,0,3,0,0,0,-1.0202635267736235,0.02424767848153564,0.0021196026720983474,0.9729932374698113,M,0
Female,25,25 - 45,African-American,0,9,0,0,0,-1.0184021212343224,0.3520334523110997,-0.007708292954540313,0.976937932422399,M,0
Male,30,25 - 45,Caucasian,0,5,0,0,0,-1.0044648044381745,0.626369797285429,-0.005393437247551036,1.0001277931311232,F,1
Male,28,25 - 45,African-American,0,1,0,0,3,-1.0101583225292288,-0.028451338112006286,0.007392195755706182,0.9867321045935968,F,0
Male,24,Less than 25,African-American,0,2,0,0,3,-1.0107207969096517,6.636571654872363,-0.009490579515000264,0.9860444238851753,F,1
Male,53,Greater than 45,Hispanic,0,0,0,0,0,-1.0057271856489263,0.039316332241194685,0.014845846786825295,0.9904751419827456,M,0
Male,52,Greater than 45,Caucasian,0,0,0,0,0,-1.0064311858411976,0.028272963067718315,0.014567499480726012,0.9921660239782248,M,0
Male,26,25 - 45,African-American,0,1,0,0,3,-1.0086578586142785,0.4491572441066289,-0.007668680037447417,0.9830712107734175,F,1
Male,32,25 - 45,African-American,0,1,0,0,0,-1.035363474485239,0.4489219530185433,-0.0022432347511729123,0.9869834726084571,F,1
Male,36,Greater than 45,Caucasian,0,2,0,0,2,-1.0059328988597482,3.7635710070059663,-0.002554823168562842,0.9876335817658242,F,0
Male,43,25 - 45,African-American,0,5,0,0,2,587.9373774326646,6.78398184756751,757.0113322260813,444.586800315138,F,0
Male,34,25 - 45,Caucasian,0,0,0,0,0,-1.0165106686765057,-0.007321495754126661,0.008248863196726894,0.97826316167295,M,0
Male,40,25 - 45,African-American,0,9,0,0,5,330.85849076154494,47.450502950098894,30.49833353672568,66.56921312559675,F,0
Male,27,25 - 45,Caucasian,0,0,0,0,0,-1.0256975082989497,0.035631963733921745,0.0011372876920994757,0.9849159019142687,F,0
Male,45,25 - 45,African-American,0,8,0,0,5,-0.9929748681042516,1.3337774656756656,0.005791988373171811,0.987122002699653,F,0
Female,25,25 - 45,Caucasian,0,5,0,0,1,-1.0267756301604087,0.0819876294765381,-0.010317146016967788,0.9892347293246544,F,1
Male,23,Less than 25,African-American,0,1,0,0,0,-0.1005248706329327,0.7138926203455243,0.008981194044460822,0.10695436837762295,F,0
