sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid
Male,65,25 - 45,African-American,0,9,0,0,14,0.1893687640045959,-0.48622954474033986,0.7883513341021485,0.05896985967761037,M,1
Male,20,Less than 25,Hispanic,0,7,0,0,0,-1.0011642338047884,0.8877935500820144,0.0012846217280187144,0.9800607310428966,F,1
Male,35,25 - 45,Hispanic,0,2,0,0,5,-1.0105815935726645,1.9027092782684236,0.004322875559775091,0.9813252333520092,F,1
Female,37,25 - 45,Other,0,1,0,0,0,-1.0199351288282639,1.3378823676916445,0.0008919579251574494,0.9959024566637,F,0
Male,23,Less than 25,Caucasian,0,3,0,1,0,-0.7547522211869694,0.4176111877029917,0.11799503298722736,0.8815838838757426,F,0
Male,39,25 - 45,African-American,0,7,0,0,21,-0.7263056119333052,139.3692189394908,0.005480338981563679,0.8745062530273219,F,1
Female,45,Greater than 45,Caucasian,0,1,0,0,0,-1.0220984560995081,0.12958547101089418,0.001272660618881094,0.9976480058823161,F,0
Male,23,Less than 25,African-American,0,5,0,0,5,-9.000983749447103,31.43621157669044,0.274928071763983,0.8766255024459931,F,0
Male,34,25 - 45,Caucasian,0,0,0,0,0,-0.3776746212126261,0.4334288448315725,0.24579543378300434,0.6226021396252102,M,0
Female,20,25 - 45,Caucasian,0,2,0,0,2,16.67621410669423,0.10170104898096172,105.72559458274046,70.50543797891595,F,0
Male,23,Less than 25,Caucasian,0,6,0,0,0,-0.8247181036357414,1.1586804159528343,0.14379464553546986,0.9710363377336418,F,0
Male,40,25 - 45,African-American,0,9,0,0,3,-0.37379913644284213,18.201158503484315,0.005990703350297222,0.33858114454687604,F,1
Male,22,Less than 25,Other,0,8,0,0,0,-0.9950061336487066,18.450918211967497,0.005990581401860817,0.9803045017021559,F,0
Female,20,Less than 25,African-American,0,9,0,0,0,-0.9891945467419012,1.576575662031742,0.006260859786417827,0.9769777098666254,M,0
Female,24,25 - 45,Caucasian,0,3,0,0,0,-0.7258277881327024,0.6850625255063816,0.1591563846350906,0.928648079447986,F,0
Male,32,25 - 45,African-American,0,3,0,0,0,-1.0148741367656307,0.679169912427062,0.0015226244264066324,0.9875574914272355,F,0
Male,33,Greater than 45,African-American,0,7,0,2,6,0.1290492727264576,22.558083260731692,0.7103945766445254,0.3904931292568933,F,1
Male,32,25 - 45,Caucasian,0,5,0,0,0,-0.3331566392397703,1.238977759414421,0.5054014907654709,0.9399117365512961,F,1
Male,57,Greater than 45,African-American,0,3,0,0,0,-1.0051281468049087,0.5127684169919816,0.001885004367560117,0.9885708982141739,M,0
Male,52,Greater than 45,Asian,0,1,0,0,0,-0.8158947531022616,1.129930130392716,0.13136747138653196,0.9678527991958636,F,0
Male,24,Less than 25,African-American,0,9,0,0,2,-0.9874115102136943,24.46819890466119,0.00636917032268676,0.9806229483332053,F,0
Male,45,25 - 45,Caucasian,0,2,0,0,1,-0.9004948626406091,-0.08604409278650027,0.0035325988800083696,0.9549201081713576,F,0
Male,31,25 - 45,Caucasian,0,2,0,0,0,-1.0202023005300977,0.8961611980666582,0.00048133721503523796,0.987118135898681,F,0
Male,31,25 - 45,Other,0,9,0,0,9,-1.0019460369049065,17.011034641904523,0.008599343002960988,0.992872545609503,M,1
Male,22,Less than 25,African-American,0,6,0,0,0,-1.021047391070181,0.8881720446285419,0.003064682729514212,0.9868706087331084,F,1
Male,25,Greater than 45,African-American,0,7,0,0,6,0.13592931419311272,22.796906649713364,0.6843096028496459,0.29585071005876995,F,1
Male,30,25 - 45,African-American,0,6,0,0,3,-22.57964580401591,0.5863830882704444,0.007056034728380234,38.67647050968155,M,1
Male,51,Greater than 45,African-American,0,1,0,0,0,-14.914491094666026,1.0964539748265172,0.004458157025229406,102.63326767676563,F,0
Male,27,25 - 45,Hispanic,0,2,0,0,0,-0.37395279718583974,1.0483544955221389,0.4362339026402797,0.8976381847105794,M,0
Male,27,25 - 45,African-American,0,7,0,0,0,-0.019338581408385958,0.026375814010138332,0.2844998045375787,0.21700648253091015,M,1
Male,23,Less than 25,Caucasian,0,2,0,0,0,-1.027069161951916,0.8134072252350992,0.0031407582290928493,0.9900742663141987,F,0
Male,59,Greater than 45,Hispanic,0,6,0,0,2,-0.9952781535168131,155.5310457656716,0.0013153425716236067,0.9797038824068927,M,1
Female,43,25 - 45,Hispanic,0,1,0,0,0,-1.0197713653196205,-0.14305559226117603,0.002265869659198977,0.9981098809849873,M,0
Male,22,Less than 25,African-American,0,5,0,1,0,-0.7445234041253092,31.11713728862167,0.18693065422648475,0.9473124238000772,F,1
Male,37,25 - 45,African-American,0,1,0,0,0,-1.0161600910962225,1.1496440295202108,0.0009138781566016274,0.9939789307936373,F,0
Male,32,25 - 45,Asian,0,10,0,0,5,-26.862170304754606,20.85532165302678,0.0045898003623308925,0.9774326688454106,M,0
Male,23,Less than 25,Caucasian,0,7,0,1,2,-0.4873062922265844,31.936495149501255,0.21673047718423166,0.7583391288868361,F,1
