sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid
Male,30,25 - 45,Caucasian,0,2,0,0,0,-0.9897667610012729,0.4798836966252842,-0.011874945830741584,1.000781957239174,F,1
Male,32,25 - 45,Hispanic,0,1,0,0,0,0.062004881302385906,0.03426120099683061,-0.012403815874699936,0.00996596881533196,M,0
Male,42,Less than 25,Caucasian,0,2,0,0,1,-15.949741348177357,31.51517747682957,-0.01466518702995498,37.52537880042533,F,1
Female,29,25 - 45,African-American,0,2,0,0,1,-0.9953420070600255,0.025621318957052996,-0.010901167241291254,0.9957214955685503,M,0
Male,53,Greater than 45,African-American,0,7,0,0,6,-0.9864413979487444,18.068793346557143,-0.009873274033185248,1.0039856277961066,F,1
Male,28,25 - 45,Caucasian,0,2,0,0,0,-0.9941772859171831,25.680432524878217,-0.010402865605392303,0.996455707647057,M,1
Male,43,Greater than 45,African-American,0,3,0,0,1,-0.9957310796611315,4.0527446364558966,-0.010081409527023105,0.9921698388758281,F,0
Male,51,Greater than 45,Caucasian,0,1,0,0,3,-1.0062237162587617,0.6573733220569475,-0.013968475288021642,1.000474806078749,M,0
Male,25,25 - 45,African-American,0,2,0,0,1,-0.9986118049015021,0.9160550757515682,-0.012551556405407172,0.9990844964917056,M,1
Male,50,Greater than 45,Caucasian,0,2,0,0,0,-0.9925131310709289,7.119002791594793,-0.010774564439561235,0.9963556639037898,F,0
Male,35,25 - 45,Caucasian,0,2,0,0,1,-1.001593165880698,1.0425664522628872,-0.01315663405975026,0.9960638372129884,F,0
Male,30,25 - 45,African-American,0,7,0,0,7,-0.9937045897056096,8.83765902185011,-0.010557028753750336,0.9990735448808992,F,1
Male,32,Greater than 45,Caucasian,0,3,0,0,5,-0.9931158858747241,4.906735028840888,-0.00970075764514794,0.990710082581396,M,1
Male,27,25 - 45,African-American,0,8,0,0,2,-0.7239899665998424,0.2612523638753501,-0.012642082794700055,0.7525115484019176,F,1
Male,29,25 - 45,Caucasian,0,2,0,0,0,-0.9958439374239132,0.036281325409830534,-0.013591552995826595,0.9922456567217308,F,0
Male,32,25 - 45,African-American,0,3,0,0,0,-0.17074106597481054,0.97952858482495,-0.013087438484458896,0.08690762645826222,F,1
Male,23,Less than 25,Other,0,6,0,0,3,-1.0016960660325127,4.588676975855618,-0.012017137707592301,0.9987811732047258,M,1
Male,41,25 - 45,Caucasian,0,1,0,0,3,-19.944195205990958,0.9277518354347503,-0.01623707188813381,36.70740154972256,M,0
Male,22,Less than 25,African-American,0,9,0,0,1,0.013545049840590129,0.02351582163740429,-0.015981569589121475,0.010543912826372126,F,1
Male,23,Less than 25,African-American,0,9,0,0,0,-1.003805932835548,0.015144384630499275,-0.013845317529620121,0.9965032900603593,F,1
Male,34,25 - 45,Hispanic,0,2,0,0,0,-1.005448982191502,0.026858794442696343,-0.01288434352599252,1.0015776488579662,M,0
Male,26,25 - 45,Caucasian,0,2,0,0,0,-1.0007191169821903,0.005739983415451122,-0.01410257791859068,0.9906584127778046,M,0
Male,32,25 - 45,African-American,0,1,0,0,0,-14.04875000608207,0.5824920411889188,-0.0166148173322746,34.70705649854139,M,0
Male,25,25 - 45,African-American,0,8,0,0,1,-1.0015207917578388,1.5083054426246836,-0.013382817922176382,1.00654991372924,F,0
Male,24,25 - 45,African-American,0,9,0,0,3,-1.0025512593382415,0.7354167368489691,-0.015343799591451573,1.0051587088090856,F,0
Male,22,Less than 25,African-American,0,2,0,0,0,-1.0026791260948131,1.494046440571282,-0.012336022706427252,0.9995959782390603,F,1
Male,22,Less than 25,African-American,0,3,0,0,1,-1.0138014727200952,0.13437911175691597,-0.012048071960960915,0.998941632469219,F,1
Male,28,25 - 45,Hispanic,0,1,0,0,2,-0.9955384158559353,0.03874773909045237,-0.011243781373377087,1.0043068836969897,M,1
Male,51,Greater than 45,African-American,0,8,0,0,25,-0.9904528636216459,95.9140909937578,-0.008011080759769529,1.0167083502302523,F,1
Male,22,25 - 45,African-American,0,8,0,0,6,-0.9981081036505329,246.86612274023062,-0.01485415629453754,1.007367313932012,M,1
Male,41,25 - 45,African-American,0,7,0,0,12,-0.1643917680757887,0.2586964285485149,-0.006158663686005789,0.036576929780607004,F,1
Male,55,Greater than 45,Caucasian,0,3,0,0,3,-1.0137101413961824,37.55295769213285,-0.014605869278012606,1.0059262688020147,F,0
Male,28,25 - 45,African-American,0,6,0,0,2,-1.0063081962818343,356.99897609589544,-0.019068308086719388,1.0127522495123815,M,1
Female,30,25 - 45,African-American,0,1,0,0,0,0.027093381128439287,1.6635533874762882,-0.012638404016868443,0.009576122612644733,F,1
Male,23,25 - 45,Other,0,1,0,0,0,-0.030460390961356443,0.24883947898476755,-0.015448746383349587,0.010447424463864485,M,0
Female,28,25 - 45,African-American,0,2,0,0,0,-0.9927010483181278,1.1821942727477275,-0.010407469158866672,0.997109819851739,F,1
